1.543012986,1.727673236,1.913586432,1.941060673,1.551704052,2.398894283,1.91157244,1.939410235,2.2039528,1.2506864649999998
1.552697446,1.453099816,2.019710499,2.025830173,1.821148915,1.779222546,1.439353283,1.718909261,1.636092628,1.573119961
