1.562726636,1.898934494,1.989364325,1.937241025,1.857278026,2.114759657
2.33895742,2.411243576,2.373189007,2.769176563,2.84848442,3.492320923
2.644501564,3.507162318,5.166675725,8.749533166,11.14921139,16.45553792
